,x_fit,y_fit,flux_fit,x_err,y_err,flux_err
0,491.34695862499973,624.3917363335328,60.82997543326896,0.04113052146849361,0.04518022883135627,0.686245537116844
1,433.1492591457362,411.2464177115199,17.631145459242045,0.0859603625001674,0.09400847226263058,0.41253396451690555
2,634.3507283862814,333.62425523575763,14.024787015420817,0.11896518941471342,0.13104778761904656,0.4577088977592062
3,884.2894851367522,600.6549060320648,8.869228605593337,0.156155593413315,0.17202245743028444,0.3791116820413246
